,0,1
2140,0,0
2141,1,1
2142,1,1
2143,1,1
2144,0,0
2145,0,0
2146,0,0
2147,0,0
2148,0,0
2149,4,4
2150,0,0
2151,7,7
2152,1,1
2153,0,0
2154,0,0
2155,0,0
2156,1,1
2157,9,9
2158,4,4
2159,9,9
2160,0,0
2161,0,0
2162,0,0
2163,0,0
2164,5,5
2165,0,0
2166,1,1
2167,0,0
2168,2,3
2169,0,0
2170,0,0
2171,1,1
2172,0,0
2173,3,3
2174,0,0
2175,3,3
2176,0,4
2177,0,0
2178,0,0
2179,0,0
2180,1,1
2181,1,1
2182,0,0
2183,1,1
2184,9,9
2185,0,0
2186,1,1
2187,0,0
2188,0,0
2189,0,0
2190,0,0
2191,3,3
2192,0,0
2193,9,9
2194,0,0
2195,0,0
2196,0,0
2197,0,0
2198,9,9
2199,0,0
2200,1,1
2201,0,0
2202,0,0
2203,3,3
2204,2,1
2205,2,2
2206,1,1
2207,0,0
2208,1,5
2209,1,1
2210,0,0
2211,9,9
2212,0,0
2213,0,0
2214,7,7
2215,0,0
2216,0,0
2217,1,1
2218,1,1
2219,0,0
2220,0,0
2221,4,4
2222,0,0
2223,1,1
2224,0,0
2225,2,2
2226,1,1
2227,0,0
2228,1,1
2229,0,0
2230,7,7
2231,9,9
2232,0,0
2233,8,8
2234,0,0
2235,0,0
2236,0,0
2237,5,5
2238,0,0
2239,2,2
2240,0,0
2241,3,3
2242,0,2
2243,1,1
2244,0,0
2245,0,0
2246,2,2
2247,0,0
2248,1,1
2249,0,0
2250,8,8
2251,1,1
2252,1,1
2253,3,3
2254,1,1
2255,0,0
2256,1,1
2257,1,1
2258,7,7
2259,0,0
2260,9,9
2261,2,2
2262,0,0
2263,0,0
2264,1,1
2265,0,0
2266,0,0
2267,0,0
2268,6,6
2269,1,1
2270,0,0
2271,0,0
2272,0,0
2273,0,0
2274,0,0
2275,1,1
2276,0,0
2277,0,0
2278,2,2
2279,0,0
2280,0,3
2281,1,1
2282,0,1
2283,1,1
2284,1,1
2285,3,3
2286,1,1
2287,1,0
2288,1,1
2289,3,3
2290,3,3
2291,0,0
2292,0,0
2293,1,1
2294,1,1
2295,9,9
2296,5,3
2297,0,0
2298,0,0
2299,0,0
2300,0,0
2301,2,2
2302,0,0
2303,2,2
2304,9,9
2305,1,1
2306,9,9
2307,0,1
2308,0,3
2309,0,0
2310,6,6
2311,0,0
2312,0,0
2313,0,0
2314,1,1
2315,2,2
2316,0,0
2317,0,0
2318,0,0
2319,0,0
2320,1,1
2321,0,0
2322,1,1
2323,1,1
2324,0,0
2325,1,1
2326,1,1
2327,0,0
2328,0,0
2329,0,0
2330,0,0
2331,1,1
2332,2,6
2333,0,0
2334,0,0
2335,0,0
2336,0,0
2337,1,1
2338,0,0
2339,0,0
2340,7,7
2341,0,0
2342,0,0
2343,0,0
2344,0,0
2345,6,6
2346,0,0
2347,1,1
2348,0,1
2349,0,0
2350,0,0
2351,2,2
2352,0,0
2353,1,1
2354,0,0
2355,0,5
2356,0,0
2357,2,2
2358,0,0
2359,1,1
2360,0,0
2361,1,0
2362,1,1
2363,2,2
2364,0,0
2365,9,9
2366,0,0
2367,0,0
2368,1,1
2369,3,3
2370,0,0
2371,1,1
2372,0,0
2373,0,0
2374,0,0
2375,0,0
2376,1,1
2377,1,1
2378,7,7
2379,2,2
2380,0,0
2381,0,0
2382,1,1
2383,0,0
2384,3,3
2385,0,0
2386,4,4
2387,0,0
2388,0,0
2389,1,1
2390,0,0
2391,2,2
2392,0,0
2393,1,1
2394,0,0
2395,4,4
2396,0,0
2397,0,0
2398,0,0
2399,3,3
2400,1,1
2401,1,1
2402,0,0
2403,1,1
2404,1,1
2405,1,1
2406,0,0
2407,0,0
2408,0,0
2409,0,0
2410,1,1
2411,9,9
2412,8,8
2413,0,0
2414,0,0
2415,2,2
2416,3,3
2417,0,0
2418,0,0
2419,0,0
2420,0,0
2421,0,0
2422,2,2
2423,0,0
2424,3,5
2425,0,0
2426,1,1
2427,1,1
2428,5,5
2429,9,9
2430,0,0
2431,0,0
2432,0,0
2433,0,2
2434,7,7
2435,0,0
2436,1,1
2437,0,0
2438,0,0
2439,0,0
2440,2,2
2441,0,0
2442,1,1
2443,0,0
2444,1,4
2445,0,0
2446,0,0
2447,1,1
2448,0,0
2449,1,1
2450,1,1
2451,1,1
2452,0,0
2453,0,0
2454,9,9
2455,1,0
2456,0,0
2457,0,0
2458,0,0
2459,0,0
2460,1,1
2461,0,0
2462,1,1
2463,1,1
2464,0,0
2465,0,0
2466,1,1
2467,4,4
2468,0,0
2469,6,6
2470,1,1
2471,0,1
2472,1,1
2473,0,0
2474,5,5
2475,0,0
2476,6,6
2477,1,1
2478,0,0
2479,1,1
2480,0,0
2481,1,1
2482,0,0
2483,0,0
2484,0,0
2485,2,2
2486,0,0
2487,0,0
2488,0,0
2489,1,1
2490,0,0
2491,8,8
2492,0,0
2493,2,2
2494,0,0
2495,0,0
2496,0,0
2497,1,1
2498,0,0
2499,1,1
2500,0,2
2501,0,0
2502,3,3
2503,0,0
2504,0,0
2505,0,0
2506,1,1
2507,0,0
2508,0,0
2509,0,0
2510,1,1
2511,0,0
2512,0,0
2513,3,3
2514,0,0
2515,3,3
2516,0,0
2517,1,1
2518,1,1
2519,0,0
2520,0,0
2521,1,1
2522,0,0
2523,0,0
2524,2,2
2525,1,1
2526,0,0
2527,0,0
2528,0,0
2529,1,1
2530,1,1
2531,1,1
2532,2,2
2533,1,1
2534,0,0
2535,0,0
2536,2,2
2537,1,1
2538,9,9
2539,1,1
2540,0,0
2541,0,0
2542,0,0
2543,1,1
2544,2,2
2545,0,0
2546,0,0
2547,9,9
2548,1,1
2549,2,2
2550,0,0
2551,1,1
2552,0,0
2553,0,0
2554,1,1
2555,1,1
2556,0,0
2557,0,0
2558,0,0
2559,0,0
2560,0,0
2561,0,0
2562,0,0
2563,2,2
2564,2,2
2565,6,6
2566,0,1
2567,0,0
2568,0,0
2569,2,2
2570,0,0
2571,0,0
2572,0,6
2573,0,0
2574,6,6
2575,9,9
2576,0,0
2577,0,1
2578,7,7
2579,0,0
2580,1,1
2581,0,0
2582,0,0
2583,6,6
2584,3,3
2585,0,0
2586,2,2
2587,0,0
2588,0,0
2589,0,0
2590,0,0
2591,0,0
2592,1,1
2593,0,0
2594,0,0
2595,1,1
2596,6,6
2597,1,1
2598,0,0
2599,9,9
2600,6,6
2601,1,1
2602,9,9
2603,1,1
2604,1,1
2605,0,0
2606,1,1
2607,0,0
2608,0,0
2609,0,1
2610,0,0
2611,1,1
2612,6,1
2613,0,0
2614,0,0
2615,0,7
2616,1,1
2617,3,4
2618,1,1
2619,0,0
2620,0,5
2621,1,0
2622,0,0
2623,0,0
2624,0,0
2625,0,0
2626,0,0
2627,1,1
2628,0,0
2629,1,2
2630,0,0
2631,0,0
2632,9,9
2633,0,0
2634,1,1
2635,0,0
2636,0,0
2637,2,2
2638,0,0
2639,0,5
2640,0,0
2641,0,0
2642,0,0
2643,0,0
2644,0,0
2645,0,0
2646,2,2
2647,0,0
2648,2,2
2649,0,0
2650,0,0
2651,9,9
2652,1,1
2653,0,0
2654,1,1
2655,1,1
2656,0,0
2657,0,0
2658,4,4
2659,1,1
2660,0,0
2661,0,0
2662,1,1
2663,0,0
2664,0,3
2665,4,4
2666,1,1
2667,2,2
2668,1,1
2669,0,0
2670,1,1
2671,3,3
2672,0,0
2673,1,1
2674,3,3
2675,2,2
2676,9,9
2677,5,5
2678,1,1
2679,5,5
2680,1,1
2681,0,0
2682,5,5
2683,0,0
2684,1,1
2685,0,0
2686,0,0
2687,0,0
2688,1,1
2689,1,1
2690,1,1
2691,1,1
2692,0,0
2693,0,0
2694,0,0
2695,1,1
2696,1,1
2697,0,0
2698,0,0
2699,0,0
2700,0,0
2701,0,1
2702,1,1
2703,0,0
2704,0,0
2705,2,2
2706,0,3
2707,0,0
2708,0,0
2709,0,0
2710,0,0
2711,4,4
2712,3,3
2713,0,0
2714,0,0
2715,0,0
2716,0,0
2717,0,0
2718,0,0
2719,5,5
2720,5,5
2721,0,0
2722,0,0
2723,0,0
2724,0,0
2725,0,0
2726,0,0
2727,1,1
2728,3,3
2729,0,0
2730,2,2
2731,9,9
2732,0,2
2733,0,0
2734,0,0
2735,0,0
2736,0,1
2737,9,9
2738,1,1
2739,2,2
2740,0,0
2741,3,3
2742,0,0
2743,1,1
2744,9,9
2745,0,0
2746,2,6
2747,1,1
2748,5,5
2749,0,0
2750,0,0
2751,8,8
2752,0,0
2753,1,1
2754,1,1
2755,1,1
2756,0,0
2757,1,1
2758,0,0
2759,0,0
2760,1,1
2761,0,1
2762,0,0
2763,8,5
2764,0,0
2765,0,0
2766,1,0
2767,0,0
2768,1,1
2769,0,0
2770,2,2
2771,0,0
2772,0,0
2773,1,0
2774,3,1
2775,1,1
2776,0,0
2777,3,3
2778,5,5
2779,1,1
2780,0,0
2781,2,2
2782,0,0
2783,0,0
2784,0,0
2785,3,3
2786,0,0
2787,0,0
2788,0,0
2789,0,0
2790,0,1
2791,1,1
2792,1,1
2793,4,4
2794,3,3
2795,1,1
2796,4,4
2797,9,9
2798,1,1
2799,0,1
2800,0,0
2801,0,0
2802,0,5
2803,0,0
2804,1,1
2805,0,0
2806,0,0
2807,1,1
2808,0,0
2809,1,1
2810,2,2
2811,2,2
2812,0,0
2813,1,1
2814,1,1
2815,0,0
2816,0,0
2817,0,0
2818,9,9
2819,0,0
2820,0,0
2821,5,5
2822,0,0
2823,1,1
2824,0,0
2825,0,0
2826,1,1
2827,1,1
2828,0,1
2829,5,5
2830,1,1
2831,0,0
2832,0,0
2833,1,1
2834,1,1
2835,1,1
2836,1,1
2837,7,7
2838,1,1
2839,0,0
2840,0,0
2841,2,2
2842,0,0
2843,1,1
2844,0,0
2845,1,1
2846,0,0
2847,1,1
2848,0,0
2849,1,1
2850,0,0
2851,0,0
2852,4,4
2853,1,1
2854,0,0
2855,0,0
2856,0,0
2857,0,0
2858,0,0
2859,0,0
2860,2,2
2861,0,0
2862,0,0
2863,2,2
2864,0,1
2865,3,3
2866,0,0
2867,4,4
2868,6,6
2869,8,8
2870,2,2
2871,0,0
2872,0,0
2873,1,1
2874,2,2
2875,0,0
2876,0,0
2877,0,0
2878,0,0
2879,0,0
2880,0,0
2881,4,4
2882,0,0
2883,1,1
2884,1,1
2885,3,3
2886,0,0
2887,0,0
2888,1,1
2889,9,9
2890,0,0
2891,4,4
2892,2,2
2893,4,4
2894,1,1
2895,0,0
2896,1,3
2897,0,0
2898,2,0
2899,0,0
2900,0,0
2901,1,1
2902,5,5
2903,2,2
2904,1,1
2905,0,0
2906,8,8
2907,0,0
2908,0,1
2909,2,2
2910,0,0
2911,1,1
2912,0,0
2913,0,0
2914,9,9
2915,0,0
2916,0,0
2917,0,0
2918,4,4
2919,1,1
2920,0,0
2921,5,5
2922,4,5
2923,0,1
2924,9,0
2925,0,0
2926,0,0
2927,0,0
2928,1,8
2929,0,0
2930,0,0
2931,1,1
2932,0,0
2933,0,0
2934,4,4
2935,3,3
2936,0,0
2937,0,0
2938,0,0
2939,0,0
2940,0,0
2941,0,0
2942,0,0
2943,1,1
2944,2,2
2945,4,4
2946,1,1
2947,1,1
2948,1,0
2949,0,0
2950,0,0
2951,0,0
2952,0,0
2953,0,0
2954,0,0
2955,1,1
2956,1,1
2957,0,0
2958,0,0
2959,7,7
2960,2,2
2961,1,1
2962,0,0
2963,0,0
2964,0,0
2965,1,1
2966,0,0
2967,3,3
2968,0,0
2969,0,0
2970,1,1
2971,1,1
2972,5,5
2973,0,0
2974,1,1
2975,9,9
2976,4,4
2977,0,0
2978,0,0
2979,9,9
2980,0,0
2981,0,0
2982,1,0
2983,0,0
2984,0,0
2985,1,1
2986,1,1
2987,1,1
2988,1,1
2989,0,0
2990,0,0
2991,2,2
2992,0,0
2993,0,0
2994,0,0
2995,0,0
2996,0,1
2997,0,0
2998,3,3
2999,0,0
3000,0,0
3001,1,1
3002,0,0
3003,1,1
3004,1,1
3005,5,5
3006,0,0
3007,0,0
3008,1,1
3009,1,1
3010,9,9
3011,0,0
3012,0,0
3013,0,0
3014,1,1
3015,0,0
3016,1,1
3017,0,0
3018,0,0
3019,0,0
3020,0,0
3021,1,1
3022,0,0
3023,1,1
3024,0,0
3025,1,1
3026,0,0
3027,8,8
3028,0,0
3029,3,3
3030,0,0
3031,0,0
3032,0,0
3033,3,3
3034,0,0
3035,1,1
3036,0,0
3037,0,0
3038,1,0
3039,0,0
3040,1,1
3041,9,9
3042,0,0
3043,1,1
3044,0,0
3045,0,0
3046,0,0
3047,0,0
3048,0,0
3049,0,0
3050,3,3
3051,0,0
3052,0,0
3053,0,0
3054,0,0
3055,0,0
3056,0,0
3057,1,1
3058,7,9
3059,0,0
3060,1,1
3061,0,0
3062,0,0
3063,0,0
3064,5,5
3065,9,9
3066,0,0
3067,0,1
3068,1,1
3069,0,0
3070,0,1
3071,9,9
3072,2,1
3073,0,0
3074,9,9
3075,1,1
3076,1,1
3077,0,0
3078,1,1
3079,0,0
3080,1,1
3081,0,0
3082,0,0
3083,0,0
3084,0,0
3085,0,0
3086,1,1
3087,9,9
3088,2,2
3089,0,9
3090,2,2
3091,7,7
3092,3,3
3093,0,0
3094,1,1
3095,0,0
3096,5,5
3097,1,0
3098,0,0
3099,9,9
3100,0,0
3101,0,0
3102,7,7
3103,8,8
3104,0,0
3105,1,1
3106,4,4
3107,1,1
3108,9,0
3109,5,5
3110,5,5
3111,0,0
3112,0,0
3113,0,0
3114,0,0
3115,0,1
3116,0,0
3117,0,0
3118,1,1
3119,0,0
3120,0,0
3121,0,0
3122,1,1
3123,1,1
3124,0,1
3125,0,0
3126,6,6
3127,0,0
3128,0,0
3129,0,0
3130,0,0
3131,0,1
3132,0,0
3133,1,0
3134,1,1
3135,1,1
3136,7,7
3137,3,3
3138,1,1
3139,1,1
3140,0,0
3141,1,1
3142,0,0
3143,1,1
3144,0,0
3145,1,1
3146,0,0
3147,0,0
3148,4,4
3149,1,1
3150,2,2
3151,0,0
3152,3,3
3153,1,1
3154,0,0
3155,1,1
3156,1,3
3157,0,0
3158,0,0
3159,1,1
3160,0,0
3161,0,0
3162,3,3
3163,2,2
3164,1,1
3165,0,0
3166,0,0
3167,0,0
3168,0,9
3169,1,1
3170,2,2
3171,0,0
3172,2,0
3173,1,1
3174,2,9
3175,6,6
3176,0,0
3177,0,0
3178,0,0
3179,6,6
3180,9,9
3181,3,3
3182,0,0
3183,2,2
3184,8,7
3185,1,1
3186,0,0
3187,0,0
3188,5,5
3189,3,3
3190,2,2
3191,0,0
3192,0,0
3193,0,0
3194,1,1
3195,1,1
3196,1,1
3197,0,0
3198,0,0
3199,1,1
3200,0,0
3201,9,9
3202,7,7
3203,0,0
3204,2,2
3205,3,3
3206,0,0
3207,1,1
3208,9,9
3209,0,0
3210,2,2
3211,0,0
3212,2,2
3213,0,0
3214,0,0
3215,0,0
3216,4,4
3217,3,3
3218,5,5
3219,0,0
3220,0,0
3221,0,4
3222,6,6
3223,0,0
3224,1,1
3225,9,9
3226,1,1
3227,3,3
3228,0,0
3229,7,7
3230,4,4
3231,1,1
3232,0,0
3233,7,7
3234,2,2
3235,3,3
3236,0,1
3237,9,7
3238,0,0
3239,0,0
3240,2,2
3241,0,0
3242,0,0
3243,4,3
3244,9,9
3245,9,9
3246,0,0
3247,3,3
3248,8,8
3249,1,1
3250,1,1
3251,1,1
3252,1,1
3253,8,8
3254,0,0
3255,0,0
3256,0,0
3257,2,2
3258,4,4
3259,1,1
3260,2,2
3261,0,0
3262,1,1
3263,0,0
3264,9,9
3265,0,0
3266,6,6
3267,0,0
3268,6,6
3269,1,1
3270,1,1
3271,1,1
3272,9,9
3273,1,1
3274,0,0
3275,0,0
3276,0,0
3277,1,1
3278,1,1
3279,0,0
3280,0,1
3281,1,1
3282,3,3
3283,1,0
3284,0,0
3285,1,1
3286,0,0
3287,0,0
3288,4,4
3289,0,0
3290,1,1
3291,0,0
3292,9,9
3293,0,0
3294,0,0
3295,0,8
3296,1,1
3297,0,0
3298,0,1
3299,9,9
3300,0,0
3301,1,1
3302,0,0
3303,0,0
3304,0,0
3305,2,2
3306,1,1
3307,1,1
3308,1,1
3309,0,0
3310,0,0
3311,1,1
3312,0,0
3313,0,0
3314,1,1
3315,0,0
3316,3,3
3317,0,0
3318,9,9
3319,1,1
3320,0,0
3321,2,2
3322,1,1
3323,2,2
3324,8,8
3325,0,0
3326,5,5
3327,0,1
3328,9,9
3329,0,0
3330,1,1
3331,0,0
3332,0,0
3333,1,1
3334,0,0
3335,9,9
3336,0,0
3337,0,2
3338,0,0
3339,2,2
3340,1,1
3341,7,7
3342,1,1
3343,0,0
3344,1,1
3345,0,0
3346,0,0
3347,0,9
3348,0,0
3349,2,2
3350,1,1
3351,1,1
3352,0,0
3353,0,0
3354,0,0
3355,0,0
3356,6,6
3357,1,1
3358,0,0
3359,0,0
3360,0,0
3361,0,0
3362,2,2
3363,1,0
3364,1,1
3365,0,0
3366,0,0
3367,9,9
3368,0,0
3369,0,0
3370,1,1
3371,0,0
3372,2,2
3373,0,0
3374,2,2
3375,1,1
3376,1,1
3377,4,4
3378,1,1
3379,0,0
3380,2,2
3381,4,4
3382,2,2
3383,2,2
3384,2,2
3385,2,2
3386,6,6
3387,1,1
3388,2,2
3389,1,1
3390,0,0
3391,0,0
3392,1,1
3393,5,5
3394,5,5
3395,0,0
3396,1,1
3397,0,1
3398,1,1
3399,4,4
3400,0,0
3401,9,9
3402,1,1
3403,9,9
3404,0,0
3405,0,0
3406,0,0
3407,7,7
3408,0,4
3409,5,5
3410,1,1
3411,0,0
3412,4,4
3413,9,9
3414,0,0
3415,2,2
3416,0,0
3417,0,0
3418,0,0
3419,6,6
3420,1,1
3421,0,0
3422,0,0
3423,6,6
3424,9,9
3425,1,1
3426,0,1
3427,1,1
3428,0,0
3429,0,0
3430,2,2
3431,2,2
3432,0,0
3433,1,1
3434,0,0
3435,0,0
3436,0,0
3437,4,4
3438,0,0
3439,0,0
3440,1,1
3441,9,9
3442,0,0
3443,2,2
3444,0,0
3445,2,2
3446,0,0
3447,2,2
3448,0,0
3449,0,0
3450,1,1
3451,0,0
3452,0,0
3453,0,0
3454,2,2
3455,5,5
3456,0,0
3457,0,0
3458,0,4
3459,2,2
3460,0,0
3461,1,1
3462,0,3
3463,1,1
3464,1,1
3465,0,0
3466,1,1
3467,8,8
3468,0,0
3469,0,0
3470,1,1
3471,0,0
3472,0,1
3473,1,1
3474,1,1
3475,0,0
3476,1,1
3477,0,0
3478,0,0
3479,0,0
3480,1,1
3481,6,6
3482,3,3
3483,0,0
3484,0,1
3485,3,3
3486,3,3
3487,1,1
3488,0,0
3489,3,3
3490,2,2
3491,0,0
3492,1,1
3493,1,1
3494,1,1
3495,2,2
3496,1,1
3497,1,1
3498,2,2
3499,1,1
3500,0,9
3501,0,0
3502,0,0
3503,0,0
3504,0,0
3505,0,0
3506,0,1
3507,0,0
3508,0,0
3509,2,2
3510,0,0
3511,1,1
3512,0,0
3513,1,1
3514,0,0
3515,0,0
3516,0,0
3517,9,9
3518,0,0
3519,2,2
3520,9,9
3521,0,0
3522,0,0
3523,2,2
3524,0,0
3525,0,0
3526,2,2
3527,5,5
3528,0,0
3529,3,3
3530,1,1
3531,1,1
3532,0,0
3533,0,0
3534,0,0
3535,0,0
3536,1,1
3537,4,4
3538,9,9
3539,0,0
3540,0,0
3541,0,0
3542,7,7
3543,2,2
3544,1,1
3545,1,1
3546,0,0
3547,0,0
3548,0,0
3549,0,0
3550,0,0
3551,0,0
3552,0,0
